Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Islandia,ISL,Comercio (% del PIB),NE.TRD.GNFS.ZS,93.64639818,101.4087017,104.0854755,98.7895236,96.66559189,95.81820791,88.33302364,86.97894698,89.94975008,84.10015702,69.17913373,78.38506784
Israel,ISR,Comercio (% del PIB),NE.TRD.GNFS.ZS,67.45792417,70.76738039,71.84044764,65.40378127,62.80104057,59.83454114,58.54520868,56.99174404,59.16209174,56.83536217,51.41462421,54.96791118
Italia,ITA,Comercio (% del PIB),NE.TRD.GNFS.ZS,52.00618837,55.14552246,55.65472084,54.8675794,55.32211515,56.41817616,55.36760281,58.60417595,60.30355124,59.87947015,55.40264172,63.06005667
Jamaica,JAM,Comercio (% del PIB),NE.TRD.GNFS.ZS,80.92040032,83.82182023,82.04007835,83.25957198,84.74094366,76.11752166,76.45515896,83.52317252,89.97790604,90.11060763,65.58115138,74.53208672
Jordania,JOR,Comercio (% del PIB),NE.TRD.GNFS.ZS,114.2226777,118.6996795,117.8555877,111.451528,109.9388055,95.35791223,88.7207179,90.16351506,88.53151717,85.68804611,66.06406652,82.20589609
Japón,JPN,Comercio (% del PIB),NE.TRD.GNFS.ZS,28.49847269,30.19496073,30.47091092,33.97876865,37.43143457,35.42740835,31.31024685,34.42321357,36.63206385,35.1798202,31.35871163,
Kazajstán,KAZ,Comercio (% del PIB),NE.TRD.GNFS.ZS,74.1382659,73.11785705,73.72373249,65.40760933,64.97203465,53.04972881,60.31159659,56.82538794,63.52795651,64.85861655,56.21952304,
Kenya,KEN,Comercio (% del PIB),NE.TRD.GNFS.ZS,50.39428735,58.40220597,51.62369202,47.46464251,46.17048936,40.32738469,34.86501957,35.99505788,34.41475318,31.75946673,27.23389922,30.66917475
Kirguistán,KGZ,Comercio (% del PIB),NE.TRD.GNFS.ZS,133.2328505,136.1798404,139.6759378,134.0267856,125.1261811,110.9615707,105.823574,100.6174458,98.8755599,99.37307655,83.47131195,108.394252
Camboya,KHM,Comercio (% del PIB),NE.TRD.GNFS.ZS,113.6037182,113.5818435,120.5974375,130.0464867,129.6122323,127.864067,126.950029,124.7877735,124.8986128,123.5565238,123.5030089,132.2139058
Kiribati,KIR,Comercio (% del PIB),NE.TRD.GNFS.ZS,91.29941613,101.3419504,104.9350223,106.1322908,117.3203302,123.6125731,128.6978702,119.032551,98.64679117,,,
Saint Kitts y Nevis,KNA,Comercio (% del PIB),NE.TRD.GNFS.ZS,,,,,,,,,,,,
"Corea, República de",KOR,Comercio (% del PIB),NE.TRD.GNFS.ZS,91.3995965,105.5663136,105.4583277,97.95210495,90.6144419,79.13249439,73.60380947,77.12091781,78.98886551,75.75713897,69.21552072,79.76496415
Kuwait,KWT,Comercio (% del PIB),NE.TRD.GNFS.ZS,97.02773949,99.09037034,101.0112413,97.60670229,100.0369451,98.69957329,96.15890754,97.84004646,103.1154583,98.18294426,,
América Latina y el Caribe (excluido altos ingresos),LAC,Comercio (% del PIB),NE.TRD.GNFS.ZS,39.92606117,42.01383598,42.23853613,41.4849543,40.8847081,42.00946722,42.13255001,42.37694381,46.10317269,45.44726624,45.60128708,52.35242276
República Democrática Popular Lao,LAO,Comercio (% del PIB),NE.TRD.GNFS.ZS,84.72033789,91.69869587,98.18512643,98.17914662,99.05973829,85.7983217,75.09189092,,,,,
Líbano,LBN,Comercio (% del PIB),NE.TRD.GNFS.ZS,95.09665294,102.1398824,88.54550192,86.17432859,79.81715659,71.83904263,67.72361779,68.45542926,68.2573073,62.98091601,87.41683254,
Liberia,LBR,Comercio (% del PIB),NE.TRD.GNFS.ZS,,,,,,,,,,,,
Libia,LBY,Comercio (% del PIB),NE.TRD.GNFS.ZS,98.07721307,63.00543529,98.22431892,106.3343609,76.52488264,56.90490733,41.11017606,47.54896619,63.7811336,78.20912785,,
Santa Lucía,LCA,Comercio (% del PIB),NE.TRD.GNFS.ZS,,,,,,,,,,,,
